
* Info: Process launched (host SivadonUbuntu, process 35931)[1m Step   Time, s
[0m
344, 0.000733
345, 0.000731
346, 0.000732
347, 0.000735
348, 0.000731
349, 0.000850
350, 0.000731
351, 0.000731
352, 0.000732
353, 0.000735
354, 0.000731
355, 0.000730
356, 0.000954
357, 0.000735
358, 0.000747
359, 0.000739
360, 0.000738
361, 0.000738
362, 0.000738
363, 0.000903
364, 0.000741
365, 0.000739
366, 0.000739
367, 0.000739
368, 0.000741
369, 0.000967
370, 0.000735
371, 0.000735
372, 0.000733
373, 0.000740
374, 0.000740
375, 0.000738
376, 0.000969
377, 0.000736
378, 0.000742
379, 0.000740
380, 0.000738
381, 0.000753
382, 0.000859
383, 0.000731
384, 0.000737
385, 0.000732
386, 0.000731
387, 0.000731
388, 0.000731
389, 0.000949
390, 0.000732
391, 0.000731
392, 0.000730
393, 0.000731
394, 0.000736
395, 0.000731
396, 0.000851
397, 0.000731
398, 0.000730
399, 0.000735
400, 0.000730
401, 0.000791
402, 0.000861
403, 0.000754
404, 0.000730
405, 0.000738
406, 0.000731
407, 0.000732
408, 0.000731
409, 0.000860
410, 0.000734
411, 0.000731
412, 0.000731
413, 0.000730
414, 0.000731
415, 0.000734
416, 0.000852
417, 0.000731
418, 0.000731
419, 0.000730
420, 0.000731
421, 0.000733
422, 0.000730
423, 0.000849
424, 0.000731
425, 0.000731
426, 0.000741
427, 0.000732
428, 0.000730
429, 0.000853
430, 0.000731
431, 0.000737
432, 0.000730
433, 0.000920
434, 0.000794
435, 0.000734
436, 0.000861
437, 0.000732
438, 0.000730
439, 0.000730
440, 0.000731
441, 0.000735
442, 0.000731
443, 0.000856
444, 0.000730
445, 0.000732
446, 0.000741
447, 0.000737
448, 0.000731
449, 0.000855
450, 0.000731
451, 0.000730
452, 0.000736
453, 0.000730
454, 0.000731
455, 0.000731
456, 0.000849
457, 0.000734
458, 0.000731
459, 0.000731
460, 0.000731
461, 0.000731
462, 0.000732
463, 0.000853
464, 0.000730
465, 0.000730
466, 0.000730
467, 0.000745
468, 0.000747
469, 0.000887
470, 0.000731
471, 0.000731
472, 0.000731
473, 0.000738
474, 0.000730
475, 0.000730
476, 0.000963
477, 0.000740
478, 0.000746
479, 0.000739
480, 0.000819
481, 0.000766
482, 0.000732
483, 0.000979
484, 0.000740
485, 0.000792
486, 0.000733
487, 0.000731
488, 0.000738
489, 0.000956
490, 0.000735
491, 0.000734
492, 0.000733
493, 0.000741
494, 0.000738
495, 0.000738
496, 0.000861
497, 0.000738
498, 0.000736
499, 0.000741
500, 0.000740
501, 0.000792
502, 0.000903
503, 0.000735
504, 0.000742
505, 0.000733
506, 0.000786
507, 0.000733
508, 0.000730
509, 0.000872
510, 0.000731
511, 0.000749
512, 0.000732
513, 0.000731
514, 0.000736
515, 0.000930
